customer_id,propensity_score,engagement_score,received_personalization,made_purchase,revenue,match_id
CUST02222,0.5261653308568537,0.202,1,0,0.0,1218
CUST02223,0.5665291146543223,0.27,1,0,0.0,1219
CUST02226,0.5593485235741721,0.426,1,0,0.0,1220
CUST02227,0.544361686671959,0.231,1,0,0.0,1221
CUST02229,0.535066351977598,0.188,1,1,72.19,1222
CUST02230,0.5482832803033361,0.203,1,0,0.0,1223
CUST02231,0.5568106229077912,0.28,1,0,0.0,1224
CUST02233,0.5329888593195142,0.106,1,1,156.71,1225
CUST02234,0.5433804150429123,0.253,1,0,0.0,1226
CUST02235,0.5744408556526263,0.413,1,1,151.49,1227
CUST02239,0.5187376567176792,0.127,1,0,0.0,1228
CUST02242,0.5599577596906754,0.24,1,1,50.61,1229
CUST02244,0.5600813798999809,0.315,1,0,0.0,1230
CUST02248,0.563989151801868,0.287,1,0,0.0,1231
CUST02250,0.6043798450853585,0.457,1,0,0.0,1232
CUST02251,0.5283264146532587,0.237,1,0,0.0,1233
CUST02253,0.5505954884984255,0.247,1,0,0.0,1234
CUST02254,0.5883848634902091,0.444,1,1,412.62,1235
CUST02256,0.4964055011164972,0.081,1,0,0.0,1236
CUST02257,0.5834160711502782,0.459,1,0,0.0,1237
CUST02260,0.524873730082039,0.142,1,1,29.73,1238
CUST02261,0.5095671868526617,0.068,1,0,0.0,1239
CUST02263,0.5570914148360595,0.392,1,0,0.0,1240
CUST02266,0.4834450374722873,0.04,1,0,0.0,1241
CUST02267,0.6345551902740479,0.674,1,0,0.0,1242
CUST02268,0.5314449156780372,0.064,1,0,0.0,1243
CUST02269,0.5218745689205702,0.125,1,0,0.0,1244
CUST02270,0.5361248713007775,0.182,1,0,0.0,1245
CUST02271,0.6145101443299331,0.556,1,0,0.0,1246
CUST02279,0.5399486522647047,0.181,1,0,0.0,1247
CUST02280,0.5067073106039724,0.174,1,0,0.0,1248
CUST02281,0.5283331509652428,0.208,1,0,0.0,1249
CUST02283,0.5072583326244631,0.059,1,1,89.28,1250
CUST02286,0.5541480994899279,0.314,1,1,57.84,1251
CUST02288,0.5465965080613546,0.254,1,0,0.0,1252
CUST02289,0.546909836186115,0.295,1,1,65.42,1253
CUST02290,0.5303084874286763,0.161,1,0,0.0,1254
CUST02292,0.5727459095933375,0.337,1,1,39.1,1255
CUST02293,0.5952268098511365,0.453,1,1,130.3,1256
CUST02294,0.5202613848551839,0.114,1,0,0.0,1257
CUST02300,0.5398522580655318,0.13,1,0,0.0,1258
CUST02303,0.5732124529635394,0.458,1,0,0.0,1259
CUST02304,0.6297169379577647,0.659,1,0,0.0,1260
CUST02305,0.5720072306236655,0.348,1,1,41.22,1261
CUST02307,0.5825053123839233,0.377,1,1,85.68,1262
CUST02308,0.5539118709494866,0.281,1,0,0.0,1263
CUST02312,0.529200804519985,0.139,1,1,37.01,1264
CUST02313,0.6062742538437048,0.575,1,0,0.0,1265
CUST02314,0.5183958015323206,0.136,1,0,0.0,1266
CUST02317,0.5927386267271563,0.492,1,0,0.0,1267
CUST02318,0.5857677514491978,0.439,1,0,0.0,1268
CUST02320,0.5549022689691937,0.267,1,1,117.29,1269
CUST02321,0.5683692494156861,0.414,1,0,0.0,1270
CUST02322,0.5637718382773017,0.277,1,0,0.0,1271
CUST02324,0.5328988755108472,0.143,1,0,0.0,1272
CUST02325,0.5007194883646898,0.04,1,0,0.0,1273
CUST02326,0.5377689174862065,0.239,1,1,98.53,1274
CUST02327,0.533015740486228,0.169,1,0,0.0,1275
CUST02328,0.5920108014334562,0.428,1,0,0.0,1276
CUST02332,0.5679767691312342,0.319,1,1,115.67,1277
CUST02333,0.5315506808197877,0.144,1,1,48.76,1278
CUST02336,0.578501983247946,0.356,1,0,0.0,1279
CUST02337,0.5835071761710865,0.492,1,0,0.0,1280
CUST02338,0.5050329840653752,0.03,1,0,0.0,1281
CUST02341,0.5357016140351694,0.259,1,0,0.0,1282
CUST02343,0.5730068789324476,0.376,1,0,0.0,1283
CUST02344,0.6351511553585408,0.569,1,1,73.41,1284
CUST02345,0.5431501214587295,0.202,1,0,0.0,1285
CUST02348,0.561226994532098,0.29,1,1,80.83,1286
CUST02349,0.5353695578675077,0.081,1,0,0.0,1287
CUST02350,0.5556774738883447,0.345,1,0,0.0,1288
CUST02351,0.5714766910685318,0.282,1,0,0.0,1289
CUST02353,0.590910238882196,0.407,1,0,0.0,1290
CUST02356,0.5089601784023782,0.092,1,0,0.0,1291
CUST02357,0.5486206842404105,0.317,1,0,0.0,1292
CUST02359,0.5527246281218265,0.2,1,0,0.0,1293
CUST02361,0.48783801259010623,0.116,1,0,0.0,1294
CUST02362,0.583520395402189,0.481,1,0,0.0,1295
CUST02363,0.5413261119292647,0.238,1,0,0.0,1296
CUST02364,0.6079227123713408,0.561,1,0,0.0,1297
CUST02366,0.5464320218052862,0.282,1,0,0.0,1298
CUST02367,0.5228738482253451,0.075,1,1,86.07,1299
CUST02368,0.5360160674909478,0.27,1,1,42.05,1300
CUST02369,0.5433971439495968,0.281,1,1,31.87,1301
CUST02372,0.5661166658927858,0.325,1,0,0.0,1302
CUST02375,0.5435653867270556,0.314,1,0,0.0,1303
CUST02376,0.5412437386929658,0.212,1,0,0.0,1304
CUST02377,0.5314927279312696,0.105,1,0,0.0,1305
CUST02378,0.5105088558952824,0.037,1,1,243.55,1306
CUST02380,0.5633281034713491,0.34,1,0,0.0,1307
CUST02381,0.5353528309867743,0.179,1,1,109.04,1308
CUST02383,0.5401252701668258,0.323,1,0,0.0,1309
CUST02384,0.5312314027631756,0.231,1,0,0.0,1310
CUST02385,0.5496044854537632,0.308,1,0,0.0,1311
CUST02386,0.539755682595662,0.209,1,0,0.0,1312
CUST02391,0.5388730194906847,0.195,1,0,0.0,1313
CUST02392,0.5329110238139345,0.2,1,0,0.0,1314
CUST02394,0.5418479857171952,0.264,1,0,0.0,1315
CUST02395,0.5401770848261256,0.187,1,0,0.0,1316
CUST02396,0.5170009239457979,0.105,1,0,0.0,1317
CUST02397,0.5302507785475379,0.229,1,0,0.0,1318
CUST02400,0.5364545405887672,0.237,1,0,0.0,1319
CUST02401,0.5561437041981819,0.298,1,0,0.0,1320
CUST02407,0.5949362879452039,0.393,1,0,0.0,1321
CUST02408,0.5210835805507321,0.16,1,0,0.0,1322
CUST02410,0.5740097125343183,0.408,1,0,0.0,1323
CUST02412,0.6272390113809742,0.641,1,0,0.0,1324
CUST02413,0.5446928011465032,0.158,1,1,83.42,1325
CUST02418,0.5531704326333536,0.312,1,1,175.52,1326
CUST02421,0.5240442169582887,0.169,1,0,0.0,1327
CUST02426,0.5402849979089748,0.376,1,1,53.16,1328
CUST02428,0.5193654010030383,0.196,1,0,0.0,1329
CUST02430,0.561209444253369,0.292,1,0,0.0,1330
CUST02431,0.5397201517856846,0.182,1,0,0.0,1331
CUST02436,0.534419987570275,0.114,1,0,0.0,1332
CUST02438,0.5573049826234304,0.344,1,1,187.18,1333
CUST02440,0.5773105771853115,0.414,1,0,0.0,1334
CUST02441,0.5369239790470275,0.195,1,0,0.0,1335
CUST02442,0.5020643455752798,0.154,1,0,0.0,1336
CUST02443,0.5585924363128173,0.378,1,0,0.0,1337
CUST02445,0.606002509956975,0.67,1,0,0.0,1338
CUST02446,0.579963453005577,0.303,1,0,0.0,1339
CUST02449,0.5408482318132896,0.311,1,1,376.78,1340
CUST02451,0.5492145199619336,0.241,1,0,0.0,1341
CUST02452,0.49930515914633,0.027,1,0,0.0,1342
CUST02453,0.5866037807543905,0.5,1,1,311.52,1343
CUST02454,0.5150397387936516,0.144,1,0,0.0,1344
CUST02455,0.575732194188104,0.37,1,1,206.34,1345
CUST02456,0.615355760552506,0.496,1,0,0.0,1346
CUST02457,0.5661507641637769,0.262,1,0,0.0,1347
CUST02459,0.5320185759913726,0.203,1,0,0.0,1348
CUST02460,0.5457944980933134,0.25,1,1,120.03,1349
CUST02461,0.5284623277292525,0.167,1,0,0.0,1350
CUST02462,0.5195390679136247,0.128,1,0,0.0,1351
CUST02463,0.5263465499309459,0.113,1,0,0.0,1352
CUST02464,0.5838630341982485,0.485,1,0,0.0,1353
CUST02466,0.5255586128917918,0.115,1,0,0.0,1354
CUST02468,0.6074502356900591,0.517,1,0,0.0,1355
CUST02471,0.6018107169750523,0.464,1,0,0.0,1356
CUST02473,0.5960418159407993,0.458,1,0,0.0,1357
CUST02474,0.5311414234070897,0.098,1,1,167.67,1358
CUST02475,0.5144844519628788,0.17,1,0,0.0,1359
CUST02476,0.5202703654512361,0.125,1,0,0.0,1360
CUST02478,0.5396015786816344,0.135,1,0,0.0,1361
CUST02479,0.5420949402245224,0.172,1,0,0.0,1362
CUST02480,0.522869401568796,0.188,1,1,136.28,1363
CUST02481,0.5141465051795743,0.172,1,0,0.0,1364
CUST02484,0.6127846991307925,0.514,1,0,0.0,1365
CUST02485,0.4845790067630518,0.054,1,0,0.0,1366
CUST02486,0.5951881477948124,0.489,1,1,192.45,1367
CUST02488,0.5265927183265258,0.245,1,0,0.0,1368
CUST02489,0.5659796877574431,0.276,1,1,105.11,1369
CUST02491,0.5600803120903541,0.314,1,1,40.05,1370
CUST02493,0.5056070463111839,0.098,1,0,0.0,1371
CUST02495,0.5780895154145061,0.448,1,0,0.0,1372
CUST02497,0.591172501537576,0.469,1,1,51.82,1373
CUST02501,0.5378843584086831,0.21,1,0,0.0,1374
CUST02502,0.5789224809601886,0.532,1,1,108.97,1375
CUST02504,0.5560480081840093,0.329,1,0,0.0,1376
CUST02506,0.5724956706077567,0.338,1,0,0.0,1377
CUST02507,0.58078660394713,0.434,1,0,0.0,1378
CUST02508,0.5119890894877989,0.055,1,0,0.0,1379
CUST02509,0.6299596128102612,0.606,1,1,46.85,1380
CUST02510,0.5066838426726042,0.124,1,1,113.92,1381
CUST02511,0.5567211457110942,0.343,1,0,0.0,1382
CUST02513,0.5498533287597713,0.378,1,0,0.0,1383
CUST02514,0.6208012602934783,0.501,1,1,62.82,1384
CUST02515,0.6151591279776522,0.596,1,0,0.0,1385
CUST02516,0.5748791500673605,0.34,1,0,0.0,1386
CUST02517,0.5718138044971859,0.365,1,0,0.0,1387
CUST02519,0.5245966524305411,0.201,1,0,0.0,1388
CUST02520,0.5228347944656082,0.147,1,0,0.0,1389
CUST02521,0.593754464849984,0.409,1,1,154.18,1390
CUST02522,0.5362968943702633,0.218,1,0,0.0,1391
CUST02523,0.563920965406008,0.316,1,0,0.0,1392
CUST02524,0.5112663638127256,0.096,1,0,0.0,1393
CUST02525,0.5098650150496402,0.077,1,0,0.0,1394
CUST02526,0.5971068907550361,0.508,1,0,0.0,1395
CUST02527,0.496942533323861,0.089,1,1,164.08,1396
CUST02532,0.5602506178338027,0.282,1,0,0.0,1397
CUST02533,0.5715261425815032,0.409,1,0,0.0,1398
CUST02534,0.5048623597594962,0.064,1,1,119.96,1399
CUST02537,0.5666452450720648,0.265,1,1,121.35,1400
CUST02538,0.5941064269156741,0.48,1,0,0.0,1401
CUST02540,0.5757726615051431,0.316,1,0,0.0,1402
CUST02541,0.5346987022192685,0.103,1,1,60.39,1403
CUST02542,0.5034395238075223,0.172,1,0,0.0,1404
CUST02543,0.52764120787001,0.157,1,0,0.0,1405
CUST02545,0.5577015508162152,0.283,1,0,0.0,1406
CUST02546,0.60251468507467,0.514,1,0,0.0,1407
CUST02547,0.5162875680593076,0.076,1,1,113.59,1408
CUST02548,0.5474375618873173,0.355,1,0,0.0,1409
CUST02549,0.5848768200515908,0.4,1,0,0.0,1410
CUST02550,0.582350030516097,0.496,1,1,172.37,1411
CUST02552,0.5436052626747491,0.137,1,1,263.48,1412
CUST02553,0.5678805599284296,0.304,1,0,0.0,1413
CUST02554,0.6339295383545174,0.613,1,0,0.0,1414
CUST02555,0.5196407384559665,0.123,1,0,0.0,1415
CUST02557,0.5318218885916522,0.117,1,0,0.0,1416
CUST02559,0.5988175642402566,0.514,1,0,0.0,1417
CUST02560,0.5553402271553968,0.241,1,1,108.2,1418
CUST02561,0.5801462680719234,0.491,1,0,0.0,1419
CUST02562,0.5862939229177777,0.417,1,0,0.0,1420
CUST02564,0.54560278175282,0.165,1,0,0.0,1421
CUST02565,0.5903469064385181,0.419,1,0,0.0,1422
CUST02568,0.5206671395535294,0.17,1,0,0.0,1423
CUST02570,0.5934926882635498,0.399,1,0,0.0,1424
CUST02576,0.4804531364786509,0.056,1,1,79.89,1425
CUST02577,0.5146649992623347,0.103,1,0,0.0,1426
CUST02578,0.5686374588116997,0.431,1,0,0.0,1427
CUST02579,0.5964932065774361,0.487,1,0,0.0,1428
CUST02580,0.5647957035890402,0.246,1,0,0.0,1429
CUST02581,0.5373825264062713,0.129,1,0,0.0,1430
CUST02583,0.5636259983467131,0.375,1,0,0.0,1431
CUST02585,0.5332812340061671,0.135,1,0,0.0,1432
CUST02587,0.5272339889717123,0.205,1,0,0.0,1433
CUST02588,0.5983808533992152,0.441,1,0,0.0,1434
CUST02590,0.5985066017002466,0.461,1,0,0.0,1435
CUST02592,0.5183455139115911,0.187,1,0,0.0,1436
CUST02595,0.585221601154608,0.477,1,1,204.81,1437
CUST02597,0.5269509610830285,0.199,1,1,27.06,1438
CUST02598,0.5497824493344341,0.271,1,0,0.0,1439
CUST02599,0.5345010582069287,0.119,1,0,0.0,1440
CUST02600,0.5240622558753145,0.11,1,1,147.94,1441
CUST02601,0.5683810276420743,0.239,1,0,0.0,1442
CUST02602,0.5690020710595829,0.46,1,1,248.55,1443
CUST02603,0.5371970603495864,0.217,1,0,0.0,1444
CUST02605,0.5582816995517297,0.263,1,0,0.0,1445
CUST02606,0.5854707181913312,0.446,1,0,0.0,1446
CUST02607,0.5477647915725137,0.26,1,0,0.0,1447
CUST02608,0.583414868068931,0.463,1,0,0.0,1448
CUST02609,0.5215016500757526,0.157,1,0,0.0,1449
CUST02613,0.6039900687507634,0.541,1,0,0.0,1450
CUST02617,0.5733555504399596,0.479,1,0,0.0,1451
CUST02619,0.551280708060313,0.303,1,0,0.0,1452
CUST02621,0.5700222627958236,0.328,1,1,123.13,1453
CUST02622,0.5700494543468858,0.381,1,0,0.0,1454
CUST02623,0.5328023782036747,0.211,1,1,100.59,1455
CUST02624,0.5918878071395977,0.369,1,0,0.0,1456
CUST02625,0.5274239940031469,0.199,1,0,0.0,1457
CUST02626,0.5713250180932615,0.417,1,0,0.0,1458
CUST02627,0.555663353539786,0.324,1,0,0.0,1459
CUST02628,0.509727714891711,0.066,1,0,0.0,1460
CUST02630,0.5324519642870111,0.157,1,0,0.0,1461
CUST02631,0.5869589221749122,0.485,1,0,0.0,1462
CUST02635,0.5626208740950382,0.343,1,1,59.64,1463
CUST02636,0.6017742420416193,0.537,1,0,0.0,1464
CUST02639,0.5347542893098542,0.146,1,0,0.0,1465
CUST02640,0.5773521436559075,0.45,1,1,29.58,1466
CUST02641,0.49649708435657763,0.091,1,0,0.0,1467
CUST02642,0.5607060961312681,0.409,1,0,0.0,1468
CUST02644,0.5031716455511948,0.129,1,0,0.0,1469
CUST02645,0.588042954498213,0.486,1,0,0.0,1470
CUST02648,0.5120003861830625,0.144,1,0,0.0,1471
CUST02650,0.5678598360856388,0.325,1,1,184.97,1472
CUST02652,0.5245043516931609,0.133,1,0,0.0,1473
CUST02653,0.5571881723794072,0.288,1,0,0.0,1474
CUST02658,0.515882667356347,0.133,1,1,80.46,1475
CUST02659,0.5696501651256242,0.46,1,0,0.0,1476
CUST02661,0.5359914344576786,0.247,1,0,0.0,1477
CUST02663,0.6134455304725435,0.636,1,0,0.0,1478
CUST02664,0.5536030646284086,0.196,1,0,0.0,1479
CUST02665,0.591807983069814,0.473,1,0,0.0,1480
CUST02666,0.5656538448231242,0.382,1,1,97.66,1481
CUST02667,0.5695011306681361,0.335,1,0,0.0,1482
CUST02670,0.5953860119307292,0.517,1,1,62.59,1483
CUST02671,0.5727689854564717,0.373,1,0,0.0,1484
CUST02672,0.5374313569458867,0.237,1,0,0.0,1485
CUST02673,0.5683734081883213,0.32,1,0,0.0,1486
CUST02679,0.5440784617217792,0.246,1,0,0.0,1487
CUST02680,0.6480317691765676,0.715,1,0,0.0,1488
CUST02683,0.5104633096165588,0.12,1,1,73.48,1489
CUST02684,0.5923193120405467,0.538,1,1,30.64,1490
CUST02686,0.5602868027757854,0.316,1,0,0.0,1491
CUST02687,0.5680535227284874,0.269,1,0,0.0,1492
CUST02690,0.539109234045491,0.217,1,0,0.0,1493
CUST02694,0.5387773509518562,0.199,1,0,0.0,1494
CUST02695,0.615442463487727,0.639,1,1,71.95,1495
CUST02696,0.5218446781033674,0.108,1,0,0.0,1496
CUST02698,0.5678608806843053,0.429,1,0,0.0,1497
CUST02699,0.5828188262478612,0.339,1,0,0.0,1498
CUST02700,0.5906135404210276,0.396,1,0,0.0,1499
CUST02703,0.622878157347173,0.608,1,0,0.0,1500
CUST02704,0.5494521899050744,0.304,1,1,91.07,1501
CUST02706,0.5157222785057746,0.193,1,0,0.0,1502
CUST02709,0.5496806898362394,0.315,1,0,0.0,1503
CUST02711,0.5262319866993268,0.071,1,0,0.0,1504
CUST02715,0.5837264669199058,0.554,1,1,92.47,1505
CUST02716,0.5284777741155056,0.205,1,0,0.0,1506
CUST02718,0.5056883974536931,0.153,1,0,0.0,1507
CUST02719,0.5165965737306778,0.161,1,1,141.9,1508
CUST02720,0.5636698232439841,0.462,1,0,0.0,1509
CUST02721,0.5349998599193239,0.216,1,1,70.53,1510
CUST02722,0.5542947791990114,0.234,1,0,0.0,1511
CUST02724,0.5979730374256448,0.455,1,0,0.0,1512
CUST02725,0.5254773098514474,0.102,1,0,0.0,1513
CUST02727,0.5913141432811309,0.494,1,1,66.7,1514
CUST02728,0.5689822534105531,0.347,1,0,0.0,1515
CUST02729,0.5663666454051262,0.321,1,1,82.19,1516
CUST02730,0.5652909277779958,0.386,1,1,118.17,1517
CUST02731,0.5389803594811429,0.22,1,0,0.0,1518
CUST02734,0.5509745198748375,0.298,1,0,0.0,1519
CUST02735,0.5642756643864734,0.245,1,0,0.0,1520
CUST02738,0.5531606391744729,0.324,1,0,0.0,1521
CUST02739,0.5030187058532184,0.13,1,0,0.0,1522
CUST02740,0.5289260623137766,0.132,1,0,0.0,1523
CUST02743,0.522882690213243,0.173,1,1,29.44,1524
CUST02744,0.5562341797304755,0.249,1,0,0.0,1525
CUST02745,0.6009353465117437,0.493,1,1,142.29,1526
CUST02746,0.5195346956622882,0.146,1,0,0.0,1527
CUST02748,0.51105558935911,0.135,1,0,0.0,1528
CUST02750,0.5726826989548284,0.42,1,0,0.0,1529
CUST02752,0.5198855618855416,0.083,1,0,0.0,1530
CUST02754,0.560216599699032,0.383,1,0,0.0,1531
CUST02755,0.5267806658954669,0.142,1,0,0.0,1532
CUST02758,0.5125002445546534,0.137,1,1,402.23,1533
CUST02760,0.5580407974436221,0.384,1,0,0.0,1534
CUST02761,0.6081142756487155,0.586,1,0,0.0,1535
CUST02763,0.6313311633707664,0.636,1,0,0.0,1536
CUST02765,0.5121030702914543,0.152,1,0,0.0,1537
CUST02766,0.6042687454986385,0.514,1,0,0.0,1538
CUST02768,0.5465391082667156,0.219,1,1,15.29,1539
CUST02769,0.6334931991481996,0.596,1,0,0.0,1540
CUST02770,0.5739548404071964,0.303,1,1,158.57,1541
CUST02772,0.620944476271132,0.688,1,1,52.89,1542
CUST02774,0.5900231599226231,0.457,1,1,98.09,1543
CUST02777,0.5696652478891171,0.334,1,0,0.0,1544
CUST02780,0.5290204611050902,0.135,1,0,0.0,1545
CUST02781,0.6036429904558807,0.515,1,0,0.0,1546
CUST02782,0.542286793095056,0.255,1,0,0.0,1547
CUST02783,0.5975814475169386,0.603,1,0,0.0,1548
CUST02785,0.5287836719200435,0.166,1,0,0.0,1549
CUST02787,0.5653829869269715,0.279,1,1,53.67,1550
CUST02788,0.5832346666458401,0.426,1,0,0.0,1551
CUST02789,0.49932641288279916,0.082,1,1,43.95,1552
CUST02791,0.5210645531800805,0.151,1,0,0.0,1553
CUST02792,0.5466806892954307,0.249,1,1,152.3,1554
CUST02793,0.5872675135771876,0.492,1,0,0.0,1555
CUST02796,0.5788812066430576,0.44,1,0,0.0,1556
CUST02798,0.5368843363441173,0.175,1,0,0.0,1557
CUST02799,0.563580765906383,0.26,1,1,62.98,1558
CUST02800,0.5683560621948925,0.398,1,0,0.0,1559
CUST02801,0.5595815773230691,0.281,1,0,0.0,1560
CUST02802,0.4901161185413286,0.044,1,1,178.15,1561
CUST02803,0.5289806775069199,0.255,1,0,0.0,1562
CUST02804,0.5397069889924423,0.251,1,0,0.0,1563
CUST02805,0.5026447949429079,0.113,1,0,0.0,1564
CUST02809,0.604118522698022,0.537,1,0,0.0,1565
CUST02814,0.508961267839926,0.108,1,0,0.0,1566
CUST02817,0.57196884975002,0.412,1,1,50.15,1567
CUST02819,0.5127487545371603,0.066,1,0,0.0,1568
CUST02821,0.5811333229736071,0.46,1,1,143.96,1569
CUST02822,0.5543816613265103,0.192,1,0,0.0,1570
CUST02823,0.5601558844940776,0.317,1,0,0.0,1571
CUST02824,0.5617351622293971,0.4,1,1,262.08,1572
CUST02827,0.5569735426529666,0.232,1,0,0.0,1573
CUST02828,0.5269622829856083,0.133,1,0,0.0,1574
CUST02829,0.5409203686194343,0.278,1,0,0.0,1575
CUST02830,0.6305424825685034,0.686,1,0,0.0,1576
CUST02831,0.490591345653697,0.05,1,0,0.0,1577
CUST02834,0.5653982434090392,0.377,1,0,0.0,1578
CUST02836,0.5481387054743908,0.246,1,1,52.9,1579
CUST02837,0.5412094285887044,0.232,1,0,0.0,1580
CUST02839,0.5728573380641697,0.335,1,0,0.0,1581
CUST02844,0.5979304099519213,0.481,1,0,0.0,1582
CUST02845,0.5810638282251619,0.482,1,0,0.0,1583
CUST02846,0.5766417679895502,0.427,1,1,86.68,1584
CUST02852,0.6166095668400288,0.606,1,0,0.0,1585
CUST02853,0.5102778929666995,0.14,1,0,0.0,1586
CUST02855,0.5114850799937737,0.157,1,0,0.0,1587
CUST02856,0.5517995743021187,0.21,1,0,0.0,1588
CUST02862,0.49744586231468213,0.062,1,0,0.0,1589
CUST02864,0.5846557734111109,0.486,1,0,0.0,1590
CUST02866,0.5969104529250836,0.518,1,0,0.0,1591
CUST02867,0.6027176033315219,0.445,1,0,0.0,1592
CUST02868,0.5230700149598781,0.163,1,0,0.0,1593
CUST02871,0.5682176474743857,0.275,1,1,35.16,1594
CUST02872,0.6023507080528769,0.497,1,0,0.0,1595
CUST02873,0.5193688324995082,0.105,1,0,0.0,1596
CUST02875,0.5693467887259668,0.361,1,1,103.35,1597
CUST02881,0.5762438184196762,0.348,1,1,175.52,1598
CUST02884,0.6015891642948435,0.574,1,1,58.02,1599
CUST02886,0.5840973914848717,0.439,1,1,30.77,1600
CUST02887,0.5468788932306864,0.223,1,0,0.0,1601
CUST02889,0.5856138655720374,0.396,1,1,74.14,1602
CUST02893,0.5772071951011274,0.323,1,0,0.0,1603
CUST02894,0.5121421313841447,0.087,1,0,0.0,1604
CUST02898,0.6273050037814077,0.755,1,1,100.06,1605
CUST02900,0.6268098906412557,0.645,1,0,0.0,1606
CUST02901,0.49912218260403884,0.091,1,0,0.0,1607
CUST02902,0.5304198208273739,0.195,1,0,0.0,1608
CUST02903,0.5818223274983565,0.42,1,1,57.55,1609
CUST02904,0.513613123824641,0.049,1,0,0.0,1610
CUST02905,0.5210357273227779,0.142,1,0,0.0,1611
CUST02906,0.6109928446559572,0.507,1,1,106.38,1612
CUST02908,0.5179321089127277,0.141,1,0,0.0,1613
CUST02911,0.5384721382144191,0.162,1,0,0.0,1614
CUST02912,0.608208006797485,0.516,1,0,0.0,1615
CUST02914,0.6450892373633341,0.687,1,0,0.0,1616
CUST02915,0.5176891599971745,0.202,1,0,0.0,1617
CUST02917,0.5557524115626868,0.203,1,1,199.07,1618
CUST02918,0.5904537772395881,0.413,1,1,102.76,1619
CUST02921,0.532362983151128,0.156,1,0,0.0,1620
CUST02922,0.5303131187033229,0.117,1,0,0.0,1621
CUST02927,0.5701383309630144,0.48,1,0,0.0,1622
CUST02928,0.5323029483309416,0.138,1,0,0.0,1623
CUST02932,0.5173109757902573,0.176,1,0,0.0,1624
CUST02933,0.5260885584691211,0.129,1,0,0.0,1625
CUST02934,0.5476984277049218,0.161,1,1,144.64,1626
CUST02935,0.4914303859553523,0.063,1,0,0.0,1627
CUST02937,0.6282165702506802,0.618,1,0,0.0,1628
CUST02941,0.5714550485558505,0.399,1,0,0.0,1629
CUST02943,0.5396527649307826,0.292,1,0,0.0,1630
CUST02944,0.5542717292353018,0.275,1,0,0.0,1631
CUST02946,0.5815266890426237,0.379,1,0,0.0,1632
CUST02947,0.5882614739712556,0.51,1,0,0.0,1633
CUST02948,0.5751159004009319,0.338,1,0,0.0,1634
CUST02950,0.5912158454798261,0.427,1,1,69.75,1635
CUST02955,0.5159017929766013,0.178,1,0,0.0,1636
CUST02956,0.568480651467317,0.333,1,0,0.0,1637
CUST02957,0.5161805326894727,0.174,1,0,0.0,1638
CUST02958,0.537670921683639,0.165,1,0,0.0,1639
CUST02959,0.614936066219554,0.613,1,1,137.99,1640
CUST02960,0.5129809715070255,0.129,1,0,0.0,1641
CUST02962,0.5226209213586483,0.129,1,0,0.0,1642
CUST02963,0.54961657927198,0.247,1,0,0.0,1643
CUST02965,0.5462170155237956,0.272,1,0,0.0,1644
CUST02968,0.5154466354200021,0.139,1,1,120.65,1645
CUST02971,0.4954066686515001,0.114,1,0,0.0,1646
CUST02972,0.5365645677339008,0.292,1,1,196.64,1647
CUST02977,0.5805408977647186,0.439,1,1,155.86,1648
CUST02978,0.5428906101490093,0.194,1,1,77.41,1649
CUST02981,0.5593021262179978,0.31,1,0,0.0,1650
CUST02982,0.6082323594757487,0.485,1,0,0.0,1651
CUST02983,0.5084737024126696,0.102,1,0,0.0,1652
CUST02984,0.556582505606642,0.302,1,1,63.79,1653
CUST02987,0.6189182621800239,0.552,1,0,0.0,1654
CUST02989,0.5985591923429961,0.532,1,0,0.0,1655
CUST02990,0.5478223295628218,0.283,1,0,0.0,1656
CUST02991,0.5933364370933544,0.5,1,0,0.0,1657
CUST02992,0.5977555004445102,0.612,1,0,0.0,1658
CUST02993,0.5099800811667584,0.13,1,0,0.0,1659
CUST02994,0.5239941376679202,0.177,1,0,0.0,1660
CUST02997,0.508372257206176,0.133,1,0,0.0,1661
CUST02999,0.5639429062876611,0.297,1,0,0.0,1662
CUST03005,0.4941041443956563,0.046,1,0,0.0,1663
CUST03009,0.5603891815128783,0.332,1,0,0.0,1664
CUST03013,0.5425308782412425,0.291,1,1,70.63,1665
CUST03014,0.5455276019448139,0.345,1,1,155.89,1666
CUST03016,0.5454103016384667,0.209,1,0,0.0,1667
CUST03017,0.5377910193405736,0.167,1,0,0.0,1668
CUST03019,0.5242447353369735,0.156,1,1,41.88,1669
CUST03023,0.5358305142113672,0.143,1,0,0.0,1670
CUST03024,0.5367685101078213,0.162,1,0,0.0,1671
CUST03025,0.560672887613462,0.22,1,0,0.0,1672
CUST03027,0.5629350813366413,0.422,1,0,0.0,1673
CUST03028,0.511123382750656,0.055,1,0,0.0,1674
CUST03033,0.6199127094320556,0.604,1,0,0.0,1675
CUST03035,0.5550987270920805,0.225,1,1,89.13,1676
CUST03037,0.534838568606325,0.13,1,1,108.44,1677
CUST03038,0.5222903603910224,0.128,1,0,0.0,1678
CUST03040,0.5688586556732851,0.417,1,0,0.0,1679
CUST03044,0.5790039387239108,0.471,1,0,0.0,1680
CUST03048,0.6016170892233098,0.549,1,1,131.48,1681
CUST03051,0.5370171256518486,0.125,1,0,0.0,1682
CUST03052,0.5257881008988373,0.175,1,0,0.0,1683
CUST03054,0.5499358924249891,0.226,1,1,35.12,1684
