customer_id,engagement_score,past_purchases,account_age_days,device_type,received_personalization,made_purchase,revenue
CUST02717,0.538,3,56,Mobile,0,0,0.0
CUST02718,0.153,5,833,Mobile,1,0,0.0
CUST02719,0.161,5,918,Desktop,1,1,141.9
CUST02720,0.462,6,828,Mobile,1,0,0.0
CUST02721,0.216,0,868,Mobile,1,1,70.53
CUST02722,0.234,3,285,Desktop,1,0,0.0
CUST02723,0.274,4,828,Mobile,0,0,0.0
CUST02724,0.455,4,91,Tablet,1,0,0.0
CUST02725,0.102,4,250,Desktop,1,0,0.0
CUST02726,0.158,2,929,Mobile,0,0,0.0
CUST02727,0.494,5,559,Desktop,1,1,66.7
CUST02728,0.347,2,688,Tablet,1,0,0.0
CUST02729,0.321,3,37,Mobile,1,1,82.19
CUST02730,0.386,1,861,Mobile,1,1,118.17
CUST02731,0.22,3,330,Mobile,1,0,0.0
CUST02732,0.114,1,995,Desktop,0,0,0.0
CUST02733,0.312,3,294,Mobile,0,0,0.0
CUST02734,0.298,3,466,Mobile,1,0,0.0
CUST02735,0.245,2,114,Desktop,1,0,0.0
CUST02736,0.099,3,819,Tablet,0,0,0.0
CUST02737,0.205,4,952,Desktop,0,0,0.0
CUST02738,0.324,2,720,Mobile,1,0,0.0
CUST02739,0.13,5,758,Mobile,1,0,0.0
CUST02740,0.132,5,211,Desktop,1,0,0.0
CUST02741,0.25,1,311,Mobile,0,0,0.0
CUST02742,0.378,3,347,Tablet,0,1,139.11
CUST02743,0.173,4,456,Mobile,1,1,29.44
CUST02744,0.249,2,463,Desktop,1,0,0.0
CUST02745,0.493,1,713,Desktop,1,1,142.29
CUST02746,0.146,2,652,Mobile,1,0,0.0
CUST02747,0.474,5,208,Mobile,0,0,0.0
CUST02748,0.135,2,897,Mobile,1,0,0.0
CUST02749,0.158,2,902,Mobile,0,0,0.0
CUST02750,0.42,5,729,Desktop,1,0,0.0
CUST02751,0.175,2,937,Mobile,0,0,0.0
CUST02752,0.083,2,148,Mobile,1,0,0.0
CUST02753,0.297,2,784,Mobile,0,0,0.0
CUST02754,0.383,3,763,Mobile,1,0,0.0
CUST02755,0.142,2,338,Mobile,1,0,0.0
CUST02756,0.234,2,519,Desktop,0,1,267.26
CUST02757,0.078,5,437,Mobile,0,0,0.0
CUST02758,0.137,1,994,Mobile,1,1,402.23
CUST02759,0.523,5,609,Mobile,0,1,111.41
CUST02760,0.384,4,719,Mobile,1,0,0.0
CUST02761,0.586,3,421,Mobile,1,0,0.0
CUST02762,0.307,1,548,Mobile,0,0,0.0
CUST02763,0.636,1,126,Mobile,1,0,0.0
CUST02764,0.094,0,687,Mobile,0,0,0.0
CUST02765,0.152,4,713,Mobile,1,0,0.0
CUST02766,0.514,1,293,Mobile,1,0,0.0
CUST02767,0.534,3,236,Tablet,0,0,0.0
CUST02768,0.219,5,198,Desktop,1,1,15.29
CUST02769,0.596,1,172,Desktop,1,0,0.0
CUST02770,0.303,2,181,Desktop,1,1,158.57
CUST02771,0.325,1,489,Mobile,0,0,0.0
CUST02772,0.688,6,722,Desktop,1,1,52.89
CUST02773,0.296,2,264,Mobile,0,0,0.0
CUST02774,0.457,1,874,Desktop,1,1,98.09
CUST02775,0.612,5,80,Mobile,0,0,0.0
CUST02776,0.456,3,332,Mobile,0,0,0.0
CUST02777,0.334,2,145,Mobile,1,0,0.0
CUST02778,0.278,1,534,Mobile,0,0,0.0
CUST02779,0.34,0,573,Tablet,0,1,54.24
CUST02780,0.135,2,196,Mobile,1,0,0.0
CUST02781,0.515,0,464,Mobile,1,0,0.0
CUST02782,0.255,4,335,Mobile,1,0,0.0
CUST02783,0.603,9,570,Tablet,1,0,0.0
CUST02784,0.337,5,226,Desktop,0,0,0.0
CUST02785,0.166,0,722,Mobile,1,0,0.0
CUST02786,0.44,2,418,Mobile,0,0,0.0
CUST02787,0.279,3,197,Desktop,1,1,53.67
CUST02788,0.426,3,182,Mobile,1,0,0.0
CUST02789,0.082,4,666,Mobile,1,1,43.95
CUST02790,0.315,1,233,Tablet,0,0,0.0
CUST02791,0.151,5,218,Mobile,1,0,0.0
CUST02792,0.249,1,529,Mobile,1,1,152.3
CUST02793,0.492,4,844,Desktop,1,0,0.0
CUST02794,0.448,1,341,Mobile,0,0,0.0
CUST02795,0.638,4,111,Mobile,0,1,93.73
CUST02796,0.44,3,913,Desktop,1,0,0.0
CUST02797,0.301,4,436,Mobile,0,0,0.0
CUST02798,0.175,0,923,Desktop,1,0,0.0
CUST02799,0.26,1,396,Desktop,1,1,62.98
CUST02800,0.398,6,592,Desktop,1,0,0.0
CUST02801,0.281,2,132,Mobile,1,0,0.0
CUST02802,0.044,8,626,Desktop,1,1,178.15
CUST02803,0.255,4,856,Mobile,1,0,0.0
CUST02804,0.251,5,682,Tablet,1,0,0.0
CUST02805,0.113,4,778,Mobile,1,0,0.0
CUST02806,0.136,4,98,Desktop,0,0,0.0
CUST02807,0.441,3,600,Desktop,0,0,0.0
CUST02808,0.675,2,557,Mobile,0,0,0.0
CUST02809,0.537,1,926,Desktop,1,0,0.0
CUST02810,0.281,6,816,Mobile,0,0,0.0
CUST02811,0.113,2,762,Mobile,0,0,0.0
CUST02812,0.115,2,977,Mobile,0,0,0.0
CUST02813,0.14,4,277,Desktop,0,0,0.0
CUST02814,0.108,4,493,Mobile,1,0,0.0
CUST02815,0.394,2,680,Mobile,0,1,81.17
CUST02816,0.211,7,80,Mobile,0,0,0.0
CUST02817,0.412,4,385,Mobile,1,1,50.15
CUST02818,0.318,4,979,Mobile,0,0,0.0
CUST02819,0.066,2,294,Mobile,1,0,0.0
CUST02820,0.203,3,930,Mobile,0,0,0.0
CUST02821,0.46,4,393,Mobile,1,1,143.96
CUST02822,0.192,1,197,Tablet,1,0,0.0
CUST02823,0.317,4,114,Mobile,1,0,0.0
CUST02824,0.4,2,973,Mobile,1,1,262.08
CUST02825,0.197,1,66,Mobile,0,0,0.0
CUST02826,0.165,2,183,Desktop,0,0,0.0
CUST02827,0.232,0,577,Desktop,1,0,0.0
CUST02828,0.133,3,571,Desktop,1,0,0.0
CUST02829,0.278,6,740,Desktop,1,0,0.0
CUST02830,0.686,1,996,Desktop,1,0,0.0
CUST02831,0.05,3,895,Mobile,1,0,0.0
CUST02832,0.114,3,686,Desktop,0,0,0.0
CUST02833,0.051,2,506,Mobile,0,0,0.0
CUST02834,0.377,6,98,Mobile,1,0,0.0
CUST02835,0.266,2,947,Mobile,0,0,0.0
CUST02836,0.246,4,483,Desktop,1,1,52.9
CUST02837,0.232,3,336,Mobile,1,0,0.0
CUST02838,0.391,5,271,Tablet,0,0,0.0
CUST02839,0.335,3,336,Desktop,1,0,0.0
CUST02840,0.473,1,855,Tablet,0,1,42.96
CUST02841,0.462,2,613,Desktop,0,0,0.0
CUST02842,0.093,0,755,Desktop,0,0,0.0
CUST02843,0.42,3,769,Desktop,0,0,0.0
CUST02844,0.481,3,466,Desktop,1,0,0.0
CUST02845,0.482,4,567,Mobile,1,0,0.0
CUST02846,0.427,6,488,Desktop,1,1,86.68
CUST02847,0.223,5,134,Mobile,0,0,0.0
CUST02848,0.103,2,268,Tablet,0,0,0.0
CUST02849,0.344,2,830,Mobile,0,0,0.0
CUST02850,0.214,3,630,Mobile,0,0,0.0
CUST02851,0.351,8,648,Desktop,0,1,132.32
CUST02852,0.606,3,676,Desktop,1,0,0.0
CUST02853,0.14,5,553,Mobile,1,0,0.0
CUST02854,0.144,2,47,Desktop,0,0,0.0
CUST02855,0.157,4,776,Mobile,1,0,0.0
CUST02856,0.21,1,472,Desktop,1,0,0.0
CUST02857,0.089,3,92,Mobile,0,1,104.56
CUST02858,0.458,3,736,Desktop,0,0,0.0
CUST02859,0.092,6,45,Mobile,0,0,0.0
CUST02860,0.498,2,703,Mobile,0,0,0.0
CUST02861,0.381,4,776,Mobile,0,0,0.0
CUST02862,0.062,6,756,Desktop,1,0,0.0
CUST02863,0.042,3,74,Desktop,0,0,0.0
CUST02864,0.486,3,592,Mobile,1,0,0.0
CUST02865,0.189,3,891,Mobile,0,1,23.2
CUST02866,0.518,2,933,Desktop,1,0,0.0
CUST02867,0.445,1,267,Desktop,1,0,0.0
CUST02868,0.163,5,681,Desktop,1,0,0.0
CUST02869,0.381,6,583,Desktop,0,1,49.15
CUST02870,0.085,4,274,Mobile,0,1,203.58
CUST02871,0.275,2,158,Tablet,1,1,35.16
CUST02872,0.497,2,101,Mobile,1,0,0.0
CUST02873,0.105,1,925,Desktop,1,0,0.0
CUST02874,0.105,0,372,Mobile,0,0,0.0
CUST02875,0.361,4,507,Tablet,1,1,103.35
CUST02876,0.161,4,215,Mobile,0,0,0.0
CUST02877,0.374,1,608,Mobile,0,0,0.0
CUST02878,0.325,2,267,Mobile,0,0,0.0
CUST02879,0.168,1,436,Desktop,0,0,0.0
CUST02880,0.379,1,601,Mobile,0,1,69.96
CUST02881,0.348,2,440,Desktop,1,1,175.52
CUST02882,0.344,3,681,Tablet,0,0,0.0
CUST02883,0.36,6,416,Mobile,0,0,0.0
CUST02884,0.574,5,318,Mobile,1,1,58.02
CUST02885,0.636,2,623,Desktop,0,1,61.65
CUST02886,0.439,5,421,Desktop,1,1,30.77
CUST02887,0.223,2,629,Desktop,1,0,0.0
CUST02888,0.073,1,662,Desktop,0,0,0.0
CUST02889,0.396,3,301,Desktop,1,1,74.14
CUST02890,0.053,3,260,Desktop,0,0,0.0
CUST02891,0.229,3,91,Mobile,0,0,0.0
CUST02892,0.565,3,35,Tablet,0,0,0.0
CUST02893,0.323,2,207,Desktop,1,0,0.0
CUST02894,0.087,6,378,Desktop,1,0,0.0
CUST02895,0.43,5,498,Mobile,0,0,0.0
CUST02896,0.238,5,972,Desktop,0,0,0.0
CUST02897,0.446,7,135,Mobile,0,0,0.0
CUST02898,0.755,4,807,Mobile,1,1,100.06
CUST02899,0.542,5,139,Mobile,0,0,0.0
CUST02900,0.645,2,247,Mobile,1,0,0.0
CUST02901,0.091,4,744,Mobile,1,0,0.0
CUST02902,0.195,1,746,Mobile,1,0,0.0
CUST02903,0.42,4,502,Desktop,1,1,57.55
CUST02904,0.049,2,128,Mobile,1,0,0.0
CUST02905,0.142,2,977,Tablet,1,0,0.0
CUST02906,0.507,2,274,Desktop,1,1,106.38
CUST02907,0.148,3,795,Mobile,0,0,0.0
CUST02908,0.141,4,848,Desktop,1,0,0.0
CUST02909,0.537,8,978,Desktop,0,0,0.0
CUST02910,0.133,2,573,Mobile,0,0,0.0
CUST02911,0.162,1,174,Mobile,1,0,0.0
CUST02912,0.516,2,458,Desktop,1,0,0.0
CUST02913,0.26,0,243,Mobile,0,0,0.0
CUST02914,0.687,3,115,Desktop,1,0,0.0
CUST02915,0.202,7,919,Desktop,1,0,0.0
CUST02916,0.363,5,172,Desktop,0,0,0.0
CUST02917,0.203,2,124,Desktop,1,1,199.07
CUST02918,0.413,4,101,Desktop,1,1,102.76
CUST02919,0.319,3,309,Desktop,0,0,0.0
CUST02920,0.356,0,960,Mobile,0,0,0.0
CUST02921,0.156,3,91,Mobile,1,0,0.0
CUST02922,0.117,1,591,Desktop,1,0,0.0
CUST02923,0.213,0,412,Desktop,0,0,0.0
CUST02924,0.097,4,560,Mobile,0,0,0.0
CUST02925,0.164,2,249,Mobile,0,0,0.0
CUST02926,0.211,2,139,Desktop,0,0,0.0
CUST02927,0.48,4,987,Mobile,1,0,0.0
CUST02928,0.138,2,91,Mobile,1,0,0.0
CUST02929,0.163,5,524,Desktop,0,0,0.0
CUST02930,0.37,1,952,Mobile,0,1,168.55
CUST02931,0.652,5,453,Mobile,0,0,0.0
CUST02932,0.176,5,559,Mobile,1,0,0.0
CUST02933,0.129,3,574,Desktop,1,0,0.0
CUST02934,0.161,1,252,Desktop,1,1,144.64
CUST02935,0.063,5,688,Mobile,1,0,0.0
CUST02936,0.025,2,530,Mobile,0,0,0.0
CUST02937,0.618,1,116,Mobile,1,0,0.0
CUST02938,0.187,3,796,Mobile,0,1,230.31
CUST02939,0.3,5,412,Mobile,0,0,0.0
CUST02940,0.284,3,212,Desktop,0,0,0.0
CUST02941,0.399,3,442,Mobile,1,0,0.0
CUST02942,0.462,2,671,Mobile,0,0,0.0
CUST02943,0.292,3,864,Mobile,1,0,0.0
CUST02944,0.275,3,605,Desktop,1,0,0.0
CUST02945,0.486,6,813,Mobile,0,0,0.0
CUST02946,0.379,5,57,Desktop,1,0,0.0
CUST02947,0.51,3,634,Mobile,1,0,0.0
CUST02948,0.338,1,97,Mobile,1,0,0.0
CUST02949,0.241,2,38,Mobile,0,0,0.0
CUST02950,0.427,3,317,Desktop,1,1,69.75
CUST02951,0.064,3,488,Mobile,0,1,36.11
CUST02952,0.1,3,223,Mobile,0,0,0.0
CUST02953,0.051,2,46,Mobile,0,0,0.0
CUST02954,0.353,1,891,Desktop,0,1,98.5
CUST02955,0.178,3,905,Mobile,1,0,0.0
CUST02956,0.333,1,322,Mobile,1,0,0.0
CUST02957,0.174,3,863,Mobile,1,0,0.0
CUST02958,0.165,2,91,Mobile,1,0,0.0
CUST02959,0.613,5,76,Mobile,1,1,137.99
CUST02960,0.129,1,913,Mobile,1,0,0.0
CUST02961,0.325,0,298,Mobile,0,1,135.61
CUST02962,0.129,1,537,Mobile,1,0,0.0
CUST02963,0.247,1,398,Mobile,1,0,0.0
CUST02964,0.145,2,387,Mobile,0,0,0.0
CUST02965,0.272,4,313,Mobile,1,0,0.0
CUST02966,0.148,2,934,Mobile,0,0,0.0
CUST02967,0.075,2,75,Mobile,0,1,74.54
CUST02968,0.139,6,206,Mobile,1,1,120.65
CUST02969,0.202,4,557,Mobile,0,0,0.0
CUST02970,0.224,4,826,Desktop,0,0,0.0
CUST02971,0.114,5,930,Mobile,1,0,0.0
CUST02972,0.292,3,985,Mobile,1,1,196.64
CUST02973,0.203,2,486,Desktop,0,0,0.0
CUST02974,0.074,4,238,Mobile,0,0,0.0
CUST02975,0.384,2,126,Mobile,0,0,0.0
CUST02976,0.2,2,475,Desktop,0,0,0.0
CUST02977,0.439,3,391,Mobile,1,1,155.86
CUST02978,0.194,3,389,Tablet,1,1,77.41
CUST02979,0.44,3,346,Desktop,0,0,0.0
CUST02980,0.188,2,178,Mobile,0,0,0.0
CUST02981,0.31,3,231,Mobile,1,0,0.0
CUST02982,0.485,3,78,Desktop,1,0,0.0
CUST02983,0.102,4,880,Tablet,1,0,0.0
CUST02984,0.302,3,724,Desktop,1,1,63.79
CUST02985,0.354,3,811,Mobile,0,0,0.0
CUST02986,0.233,1,352,Desktop,0,0,0.0
CUST02987,0.552,1,436,Desktop,1,0,0.0
CUST02988,0.009,3,378,Desktop,0,0,0.0
CUST02989,0.532,2,942,Tablet,1,0,0.0
CUST02990,0.283,2,611,Mobile,1,0,0.0
CUST02991,0.5,4,214,Mobile,1,0,0.0
CUST02992,0.612,4,907,Mobile,1,0,0.0
CUST02993,0.13,2,900,Mobile,1,0,0.0
CUST02994,0.177,5,306,Mobile,1,0,0.0
CUST02995,0.168,6,449,Desktop,0,1,256.12
CUST02996,0.232,1,329,Desktop,0,0,0.0
CUST02997,0.133,2,986,Mobile,1,0,0.0
CUST02998,0.262,7,115,Desktop,0,0,0.0
CUST02999,0.297,2,84,Mobile,1,0,0.0
CUST03000,0.262,4,460,Mobile,0,1,45.33
CUST03001,0.123,5,979,Mobile,0,0,0.0
CUST03002,0.477,4,750,Mobile,0,0,0.0
CUST03003,0.025,2,206,Mobile,0,0,0.0
CUST03004,0.561,3,576,Desktop,0,0,0.0
CUST03005,0.046,3,727,Mobile,1,0,0.0
CUST03006,0.556,1,534,Mobile,0,0,0.0
CUST03007,0.08,4,623,Mobile,0,0,0.0
CUST03008,0.322,2,646,Mobile,0,1,70.84
CUST03009,0.332,2,497,Mobile,1,0,0.0
CUST03010,0.4,1,72,Mobile,0,1,90.05
CUST03011,0.322,1,848,Mobile,0,0,0.0
CUST03012,0.122,1,662,Mobile,0,1,262.13
CUST03013,0.291,6,778,Desktop,1,1,70.63
CUST03014,0.345,7,495,Mobile,1,1,155.89
CUST03015,0.159,4,836,Tablet,0,1,32.46
CUST03016,0.209,3,440,Desktop,1,0,0.0
CUST03017,0.167,3,412,Desktop,1,0,0.0
CUST03018,0.387,2,739,Desktop,0,0,0.0
CUST03019,0.156,2,546,Mobile,1,1,41.88
CUST03020,0.221,2,294,Desktop,0,0,0.0
CUST03021,0.254,2,455,Desktop,0,0,0.0
CUST03022,0.268,4,44,Mobile,0,0,0.0
CUST03023,0.143,3,302,Desktop,1,0,0.0
CUST03024,0.162,2,103,Mobile,1,0,0.0
CUST03025,0.22,2,62,Desktop,1,0,0.0
CUST03026,0.286,5,973,Mobile,0,1,22.95
CUST03027,0.422,3,959,Mobile,1,0,0.0
CUST03028,0.055,3,134,Mobile,1,0,0.0
CUST03029,0.447,1,990,Tablet,0,0,0.0
CUST03030,0.401,3,523,Desktop,0,0,0.0
CUST03031,0.497,6,165,Desktop,0,0,0.0
CUST03032,0.544,3,194,Mobile,0,0,0.0
CUST03033,0.604,2,214,Mobile,1,0,0.0
CUST03034,0.552,3,495,Mobile,0,0,0.0
CUST03035,0.225,2,321,Desktop,1,1,89.13
CUST03036,0.284,1,690,Mobile,0,0,0.0
CUST03037,0.13,0,205,Mobile,1,1,108.44
CUST03038,0.128,1,990,Desktop,1,0,0.0
CUST03039,0.583,2,270,Desktop,0,0,0.0
CUST03040,0.417,2,823,Mobile,1,0,0.0
CUST03041,0.288,5,87,Mobile,0,0,0.0
CUST03042,0.33,2,186,Tablet,0,0,0.0
CUST03043,0.144,1,199,Mobile,0,1,60.11
CUST03044,0.471,5,426,Mobile,1,0,0.0
CUST03045,0.267,1,278,Mobile,0,0,0.0
CUST03046,0.158,4,53,Mobile,0,1,45.31
CUST03047,0.06,6,783,Mobile,0,0,0.0
CUST03048,0.549,0,811,Mobile,1,1,131.48
CUST03049,0.443,2,133,Desktop,0,0,0.0
CUST03050,0.039,1,981,Mobile,0,1,65.26
CUST03051,0.125,2,220,Tablet,1,0,0.0
CUST03052,0.175,4,806,Desktop,1,0,0.0
CUST03053,0.577,1,196,Mobile,0,0,0.0
CUST03054,0.226,1,222,Mobile,1,1,35.12
CUST03055,0.707,3,135,Mobile,1,1,180.9
CUST03056,0.413,4,607,Mobile,1,0,0.0
CUST03057,0.047,1,808,Mobile,0,0,0.0
CUST03058,0.562,5,401,Desktop,1,1,214.17
CUST03059,0.139,3,532,Desktop,1,0,0.0
CUST03060,0.178,4,788,Mobile,1,0,0.0
CUST03061,0.503,4,902,Mobile,1,0,0.0
CUST03062,0.495,4,306,Mobile,1,0,0.0
CUST03063,0.198,2,624,Mobile,0,0,0.0
CUST03064,0.399,2,520,Mobile,0,0,0.0
CUST03065,0.288,1,76,Desktop,1,1,62.77
CUST03066,0.319,2,724,Desktop,1,0,0.0
CUST03067,0.623,5,567,Desktop,1,0,0.0
CUST03068,0.269,1,339,Mobile,1,0,0.0
CUST03069,0.372,2,946,Desktop,0,1,72.15
CUST03070,0.287,1,75,Desktop,1,1,209.74
CUST03071,0.459,4,542,Desktop,1,0,0.0
CUST03072,0.193,2,754,Mobile,0,0,0.0
CUST03073,0.273,3,917,Desktop,0,1,79.42
CUST03074,0.065,3,924,Mobile,1,0,0.0
CUST03075,0.253,6,250,Mobile,0,0,0.0
CUST03076,0.497,1,833,Desktop,1,0,0.0
CUST03077,0.156,1,450,Desktop,0,0,0.0
CUST03078,0.165,4,722,Tablet,0,0,0.0
CUST03079,0.224,6,389,Mobile,1,0,0.0
CUST03080,0.275,4,368,Mobile,1,0,0.0
CUST03081,0.214,6,552,Mobile,1,0,0.0
CUST03082,0.142,8,828,Mobile,1,0,0.0
CUST03083,0.254,3,533,Desktop,0,1,121.58
CUST03084,0.699,5,859,Desktop,1,1,92.75
CUST03085,0.4,4,831,Mobile,1,1,90.0
CUST03086,0.562,3,641,Desktop,1,1,42.25
CUST03087,0.269,4,566,Mobile,1,0,0.0
CUST03088,0.185,4,511,Mobile,0,1,291.13
CUST03089,0.301,2,669,Desktop,1,0,0.0
CUST03090,0.109,3,737,Tablet,1,0,0.0
CUST03091,0.457,0,919,Mobile,0,0,0.0
CUST03092,0.161,2,138,Desktop,1,1,141.38
CUST03093,0.542,1,765,Mobile,0,0,0.0
CUST03094,0.203,3,707,Mobile,0,0,0.0
CUST03095,0.118,3,456,Mobile,1,0,0.0
CUST03096,0.066,3,59,Desktop,1,0,0.0
CUST03097,0.093,6,671,Desktop,1,0,0.0
CUST03098,0.287,1,523,Desktop,1,0,0.0
CUST03099,0.294,2,986,Desktop,1,1,97.7
CUST03100,0.108,1,184,Mobile,1,0,0.0
CUST03101,0.526,4,596,Mobile,1,0,0.0
CUST03102,0.066,4,116,Tablet,0,0,0.0
CUST03103,0.238,7,321,Mobile,1,1,84.61
CUST03104,0.297,5,989,Tablet,1,0,0.0
CUST03105,0.718,2,399,Mobile,1,0,0.0
CUST03106,0.589,4,526,Desktop,1,0,0.0
CUST03107,0.234,6,647,Desktop,1,0,0.0
CUST03108,0.376,5,722,Mobile,0,0,0.0
CUST03109,0.31,2,410,Desktop,0,0,0.0
CUST03110,0.113,7,977,Mobile,0,0,0.0
CUST03111,0.186,3,53,Desktop,1,0,0.0
CUST03112,0.563,4,407,Mobile,1,0,0.0
CUST03113,0.175,4,879,Mobile,0,0,0.0
CUST03114,0.265,3,663,Mobile,0,0,0.0
CUST03115,0.222,5,758,Mobile,0,0,0.0
CUST03116,0.018,6,597,Desktop,1,0,0.0
CUST03117,0.295,4,693,Mobile,1,0,0.0
CUST03118,0.14,2,446,Desktop,1,0,0.0
CUST03119,0.468,6,234,Mobile,1,0,0.0
CUST03120,0.58,4,183,Desktop,1,0,0.0
CUST03121,0.19,3,552,Mobile,1,0,0.0
CUST03122,0.482,5,411,Mobile,1,0,0.0
CUST03123,0.377,1,910,Mobile,0,0,0.0
CUST03124,0.756,3,832,Desktop,1,0,0.0
CUST03125,0.274,5,164,Desktop,1,0,0.0
CUST03126,0.252,0,46,Desktop,1,0,0.0
CUST03127,0.227,2,762,Desktop,1,1,140.38
CUST03128,0.13,1,585,Mobile,0,0,0.0
CUST03129,0.604,3,359,Mobile,1,0,0.0
CUST03130,0.516,6,562,Desktop,1,1,61.79
CUST03131,0.19,1,748,Desktop,0,0,0.0
CUST03132,0.047,3,821,Mobile,0,0,0.0
CUST03133,0.287,2,425,Mobile,0,1,53.82
CUST03134,0.2,5,763,Tablet,0,0,0.0
CUST03135,0.286,3,490,Mobile,1,1,62.96
CUST03136,0.173,5,330,Mobile,1,0,0.0
CUST03137,0.259,2,772,Desktop,1,0,0.0
CUST03138,0.099,4,775,Mobile,0,0,0.0
CUST03139,0.148,4,218,Mobile,1,0,0.0
CUST03140,0.185,1,399,Desktop,1,1,121.34
CUST03141,0.208,2,610,Mobile,1,1,72.36
CUST03142,0.204,2,190,Desktop,0,0,0.0
CUST03143,0.096,3,202,Tablet,0,0,0.0
CUST03144,0.494,3,318,Mobile,1,0,0.0
CUST03145,0.322,2,985,Desktop,1,0,0.0
CUST03146,0.384,2,573,Mobile,0,0,0.0
CUST03147,0.106,3,506,Mobile,1,1,89.38
CUST03148,0.27,0,738,Tablet,1,1,37.07
CUST03149,0.4,6,840,Tablet,1,1,121.09
CUST03150,0.22,5,841,Desktop,1,0,0.0
CUST03151,0.071,6,459,Desktop,0,0,0.0
CUST03152,0.077,3,648,Desktop,1,0,0.0
CUST03153,0.475,4,311,Mobile,0,0,0.0
CUST03154,0.111,2,472,Desktop,1,0,0.0
CUST03155,0.69,4,219,Mobile,1,0,0.0
CUST03156,0.271,3,848,Desktop,1,0,0.0
CUST03157,0.622,5,323,Tablet,1,1,36.77
CUST03158,0.335,2,284,Mobile,1,1,179.21
CUST03159,0.097,6,829,Mobile,1,1,33.17
CUST03160,0.062,4,573,Desktop,0,0,0.0
CUST03161,0.239,5,842,Desktop,1,1,332.17
CUST03162,0.198,6,273,Mobile,1,1,36.88
CUST03163,0.19,2,68,Mobile,1,0,0.0
CUST03164,0.212,2,477,Desktop,1,0,0.0
CUST03165,0.554,4,549,Desktop,1,1,92.17
CUST03166,0.312,4,399,Desktop,0,0,0.0
CUST03167,0.11,2,899,Mobile,1,0,0.0
CUST03168,0.156,0,744,Mobile,1,0,0.0
CUST03169,0.338,3,969,Desktop,0,0,0.0
CUST03170,0.128,3,561,Mobile,0,1,102.35
CUST03171,0.109,3,303,Mobile,0,0,0.0
CUST03172,0.086,2,259,Desktop,1,0,0.0
CUST03173,0.083,3,507,Desktop,0,0,0.0
CUST03174,0.167,2,552,Mobile,0,0,0.0
CUST03175,0.174,2,853,Mobile,1,1,23.39
CUST03176,0.127,9,107,Desktop,1,1,110.75
CUST03177,0.22,2,422,Mobile,0,0,0.0
CUST03178,0.292,4,485,Mobile,1,0,0.0
CUST03179,0.264,3,174,Desktop,1,0,0.0
CUST03180,0.382,6,171,Desktop,1,0,0.0
CUST03181,0.245,2,684,Desktop,1,0,0.0
CUST03182,0.112,2,967,Desktop,0,0,0.0
CUST03183,0.306,5,581,Desktop,1,0,0.0
CUST03184,0.294,3,701,Desktop,1,0,0.0
CUST03185,0.375,3,724,Mobile,1,0,0.0
CUST03186,0.35,5,334,Desktop,1,1,289.78
CUST03187,0.286,4,598,Tablet,0,0,0.0
CUST03188,0.168,2,622,Mobile,1,0,0.0
CUST03189,0.309,6,453,Desktop,0,0,0.0
CUST03190,0.103,4,601,Mobile,0,0,0.0
CUST03191,0.141,3,97,Tablet,1,0,0.0
CUST03192,0.085,3,773,Mobile,0,0,0.0
CUST03193,0.072,4,653,Mobile,0,0,0.0
CUST03194,0.034,3,43,Desktop,1,0,0.0
CUST03195,0.265,6,796,Mobile,0,1,188.86
CUST03196,0.048,3,215,Desktop,1,0,0.0
CUST03197,0.156,5,988,Desktop,0,0,0.0
CUST03198,0.37,1,759,Desktop,1,0,0.0
CUST03199,0.286,3,182,Mobile,1,0,0.0
CUST03200,0.324,2,537,Tablet,1,0,0.0
CUST03201,0.256,4,931,Desktop,1,1,84.64
CUST03202,0.42,3,857,Mobile,1,0,0.0
CUST03203,0.137,3,355,Mobile,1,0,0.0
CUST03204,0.253,1,978,Desktop,0,0,0.0
CUST03205,0.215,0,883,Mobile,1,0,0.0
CUST03206,0.202,5,267,Tablet,0,0,0.0
CUST03207,0.192,4,220,Desktop,0,0,0.0
CUST03208,0.238,0,373,Mobile,1,0,0.0
CUST03209,0.269,2,736,Mobile,1,0,0.0
CUST03210,0.37,1,202,Desktop,0,0,0.0
CUST03211,0.368,4,758,Mobile,1,0,0.0
CUST03212,0.094,5,199,Mobile,1,0,0.0
CUST03213,0.127,0,199,Mobile,0,0,0.0
CUST03214,0.343,3,764,Mobile,1,0,0.0
CUST03215,0.202,1,45,Desktop,1,0,0.0
CUST03216,0.128,2,979,Mobile,1,0,0.0
CUST03217,0.211,3,679,Desktop,0,0,0.0
CUST03218,0.146,2,32,Mobile,1,0,0.0
CUST03219,0.552,3,831,Mobile,1,0,0.0
CUST03220,0.562,3,76,Desktop,1,0,0.0
CUST03221,0.374,3,475,Desktop,1,0,0.0
CUST03222,0.524,3,882,Mobile,1,0,0.0
CUST03223,0.317,7,252,Tablet,0,1,86.95
CUST03224,0.568,1,816,Mobile,0,0,0.0
CUST03225,0.037,1,178,Mobile,0,0,0.0
CUST03226,0.203,1,54,Desktop,1,0,0.0
CUST03227,0.208,3,523,Mobile,1,0,0.0
CUST03228,0.152,2,633,Mobile,0,0,0.0
CUST03229,0.51,2,354,Desktop,1,0,0.0
CUST03230,0.216,3,32,Tablet,0,0,0.0
CUST03231,0.56,5,48,Mobile,0,0,0.0
CUST03232,0.541,0,893,Tablet,1,0,0.0
